home_id,home_link,kamers,prijs,wonen
Bouwnummer (Bouwnr. 9),https://funda.nl/koop/amsterdam/appartement-40065428-bouwnummer-bouwnr-9/,5 kamers,€ 667.696 v.o.n.,158 m²
Bouwnummer (Bouwnr. 3),https://funda.nl/koop/verkocht/amsterdam/appartement-40065412-bouwnummer-bouwnr-3/,5 kamers,€ 553.150 v.o.n.,133 m²
Bouwnummer (Bouwnr. 7),https://funda.nl/koop/verkocht/amsterdam/appartement-40065426-bouwnummer-bouwnr-7/,3 kamers,€ 353.175 v.o.n.,80 m²
Céramiquelaan 165,https://funda.nl/koop/amsterdam/appartement-40923444-ceramiquelaan-165/,4 kamers,€ 650.000 v.o.n.,115 m²
Céramiquelaan 181,https://funda.nl/koop/amsterdam/appartement-40923449-ceramiquelaan-181/,4 kamers,€ 745.000 v.o.n.,122 m²
Céramiquelaan 189,https://funda.nl/koop/amsterdam/appartement-40923441-ceramiquelaan-189/,4 kamers,€ 755.000 v.o.n.,122 m²
Céramiquelaan 197,https://funda.nl/koop/amsterdam/appartement-40923453-ceramiquelaan-197/,4 kamers,€ 765.000 v.o.n.,122 m²
Céramiquelaan 231,https://funda.nl/koop/amsterdam/appartement-40923440-ceramiquelaan-231/,4 kamers,€ 715.000 v.o.n.,126 m²
Céramiquelaan 241,https://funda.nl/koop/amsterdam/appartement-40923442-ceramiquelaan-241/,4 kamers,€ 725.000 v.o.n.,126 m²
Céramiquelaan 251,https://funda.nl/koop/amsterdam/appartement-40923454-ceramiquelaan-251/,4 kamers,€ 735.000 v.o.n.,126 m²
Céramiquelaan 261,https://funda.nl/koop/amsterdam/appartement-40923456-ceramiquelaan-261/,4 kamers,€ 745.000 v.o.n.,126 m²
Céramiquelaan 173,https://funda.nl/koop/amsterdam/appartement-40923446-ceramiquelaan-173/,4 kamers,€ 720.000 v.o.n.,115 m²
Céramiquelaan 215,https://funda.nl/koop/amsterdam/appartement-40923445-ceramiquelaan-215/,4 kamers,€ 725.000 v.o.n.,110 m²
Céramiquelaan 221,https://funda.nl/koop/amsterdam/appartement-40923448-ceramiquelaan-221/,4 kamers,€ 690.000 v.o.n.,119 m²
Céramiquelaan 205,https://funda.nl/koop/verkocht/amsterdam/appartement-40923455-ceramiquelaan-205/,4 kamers,€ 775.000 v.o.n.,122 m²
Céramiquelaan 219,https://funda.nl/koop/amsterdam/appartement-40923420-ceramiquelaan-219/,4 kamers,€ 710.000 v.o.n.,115 m²
Céramiquelaan 223,https://funda.nl/koop/amsterdam/appartement-40923429-ceramiquelaan-223/,4 kamers,€ 740.000 v.o.n.,117 m²
Céramiquelaan 229,https://funda.nl/koop/amsterdam/appartement-40923434-ceramiquelaan-229/,4 kamers,€ 735.000 v.o.n.,122 m²
Céramiquelaan 163,https://funda.nl/koop/amsterdam/appartement-40923427-ceramiquelaan-163/,4 kamers,€ 670.000 v.o.n.,118 m²
Céramiquelaan 171,https://funda.nl/koop/amsterdam/appartement-40923428-ceramiquelaan-171/,4 kamers,€ 735.000 v.o.n.,118 m²
Céramiquelaan 239,https://funda.nl/koop/amsterdam/appartement-40923437-ceramiquelaan-239/,4 kamers,€ 745.000 v.o.n.,122 m²
Céramiquelaan 249,https://funda.nl/koop/amsterdam/appartement-40923430-ceramiquelaan-249/,4 kamers,€ 755.000 v.o.n.,122 m²
Céramiquelaan 253,https://funda.nl/koop/amsterdam/appartement-40923439-ceramiquelaan-253/,4 kamers,€ 780.000 v.o.n.,126 m²
Céramiquelaan 179,https://funda.nl/koop/verkocht/amsterdam/appartement-40923422-ceramiquelaan-179/,4 kamers,€ 780.000 v.o.n.,127 m²
Céramiquelaan 187,https://funda.nl/koop/verkocht/amsterdam/appartement-40923435-ceramiquelaan-187/,4 kamers,€ 795.000 v.o.n.,127 m²
Céramiquelaan 195,https://funda.nl/koop/verkocht/amsterdam/appartement-40923438-ceramiquelaan-195/,4 kamers,€ 805.000 v.o.n.,127 m²
Céramiquelaan 203,https://funda.nl/koop/verkocht/amsterdam/appartement-40923431-ceramiquelaan-203/,4 kamers,€ 815.000 v.o.n.,127 m²
Céramiquelaan 233,https://funda.nl/koop/verkocht/amsterdam/appartement-40923433-ceramiquelaan-233/,4 kamers,€ 760.000 v.o.n.,126 m²
Céramiquelaan 243,https://funda.nl/koop/verkocht/amsterdam/appartement-40923436-ceramiquelaan-243/,4 kamers,€ 770.000 v.o.n.,126 m²
Céramiquelaan 259,https://funda.nl/koop/verkocht/amsterdam/appartement-40923443-ceramiquelaan-259/,4 kamers,€ 765.000 v.o.n.,122 m²
Céramiquelaan 263,https://funda.nl/koop/verkocht/amsterdam/appartement-40923432-ceramiquelaan-263/,4 kamers,€ 790.000 v.o.n.,126 m²
Céramiquelaan 169,https://funda.nl/koop/amsterdam/appartement-40923414-ceramiquelaan-169/,3 kamers,€ 560.000 v.o.n.,86 m²
Céramiquelaan 185,https://funda.nl/koop/amsterdam/appartement-40923419-ceramiquelaan-185/,3 kamers,€ 570.000 v.o.n.,87 m²
Céramiquelaan 225,https://funda.nl/koop/amsterdam/appartement-40923415-ceramiquelaan-225/,3 kamers,€ 550.000 v.o.n.,86 m²
Céramiquelaan 235,https://funda.nl/koop/amsterdam/appartement-40923417-ceramiquelaan-235/,3 kamers,€ 555.000 v.o.n.,86 m²
Céramiquelaan 161,https://funda.nl/koop/verkocht/amsterdam/appartement-40923413-ceramiquelaan-161/,3 kamers,€ 540.000 v.o.n.,86 m²
Céramiquelaan 177,https://funda.nl/koop/verkocht/amsterdam/appartement-40923416-ceramiquelaan-177/,3 kamers,€ 565.000 v.o.n.,87 m²
Céramiquelaan 193,https://funda.nl/koop/verkocht/amsterdam/appartement-40923411-ceramiquelaan-193/,3 kamers,€ 575.000 v.o.n.,87 m²
Céramiquelaan 201,https://funda.nl/koop/verkocht/amsterdam/appartement-40923423-ceramiquelaan-201/,3 kamers,€ 580.000 v.o.n.,87 m²
Céramiquelaan 245,https://funda.nl/koop/verkocht/amsterdam/appartement-40923410-ceramiquelaan-245/,3 kamers,€ 570.000 v.o.n.,86 m²
Céramiquelaan 255,https://funda.nl/koop/verkocht/amsterdam/appartement-40923412-ceramiquelaan-255/,3 kamers,€ 575.000 v.o.n.,86 m²
Céramiquelaan 265,https://funda.nl/koop/verkocht/amsterdam/appartement-40923424-ceramiquelaan-265/,3 kamers,€ 580.000 v.o.n.,86 m²
Céramiquelaan 183,https://funda.nl/koop/amsterdam/appartement-40923458-ceramiquelaan-183/,4 kamers,€ 830.000 v.o.n.,132 m²
Céramiquelaan 199,https://funda.nl/koop/amsterdam/appartement-40923450-ceramiquelaan-199/,4 kamers,€ 840.000 v.o.n.,132 m²
Céramiquelaan 175,https://funda.nl/koop/verkocht/amsterdam/appartement-40923457-ceramiquelaan-175/,4 kamers,€ 825.000 v.o.n.,132 m²
Céramiquelaan 191,https://funda.nl/koop/verkocht/amsterdam/appartement-40923459-ceramiquelaan-191/,4 kamers,€ 835.000 v.o.n.,132 m²
Céramiquelaan 207,https://funda.nl/koop/verkocht/amsterdam/appartement-40923451-ceramiquelaan-207/,4 kamers,€ 855.000 v.o.n.,133 m²
Céramiquelaan 167,https://funda.nl/koop/amsterdam/appartement-40923402-ceramiquelaan-167/,2 kamers,€ 500.000 v.o.n.,83 m²
Céramiquelaan 247,https://funda.nl/koop/amsterdam/appartement-40923564-ceramiquelaan-247/,4 kamers,€ 760.000 v.o.n.,120 m²
Céramiquelaan 227,https://funda.nl/koop/verkocht/amsterdam/appartement-40923452-ceramiquelaan-227/,4 kamers,€ 735.000 v.o.n.,120 m²
Céramiquelaan 237,https://funda.nl/koop/verkocht/amsterdam/appartement-40923563-ceramiquelaan-237/,4 kamers,€ 750.000 v.o.n.,121 m²
Céramiquelaan 257,https://funda.nl/koop/verkocht/amsterdam/appartement-40923565-ceramiquelaan-257/,4 kamers,€ 770.000 v.o.n.,120 m²
Céramiquelaan 267,https://funda.nl/koop/verkocht/amsterdam/appartement-40923566-ceramiquelaan-267/,4 kamers,€ 780.000 v.o.n.,120 m²
Céramiquelaan 273,https://funda.nl/koop/verkocht/amsterdam/appartement-40923567-ceramiquelaan-273/,4 kamers,€ 790.000 v.o.n.,120 m²
Céramiquelaan 269,https://funda.nl/koop/amsterdam/appartement-40923569-ceramiquelaan-269/,4 kamers,€ 835.000 v.o.n.,113 m²
Céramiquelaan 217,https://funda.nl/koop/amsterdam/appartement-40923560-ceramiquelaan-217/,5 kamers,€ 835.000 v.o.n.,145 m²
Céramiquelaan 211,https://funda.nl/koop/amsterdam/appartement-40923562-ceramiquelaan-211/,4 kamers,€ 1.950.000 v.o.n.,246 m²
Céramiquelaan 275,https://funda.nl/koop/amsterdam/appartement-40923573-ceramiquelaan-275/,4 kamers,€ 1.950.000 v.o.n.,254 m²
Bold Sky Villa Sunset/Harbour (Bouwnr. 5),https://funda.nl/koop/amsterdam/appartement-40066696-bold-sky-villa-sunset-harbour-bouwnr-5/,4 kamers,€ 1.773.026 v.o.n.,187 m²
Bold Sky Villa Sunset/Harbour (Bouwnr. 6),https://funda.nl/koop/amsterdam/appartement-40066697-bold-sky-villa-sunset-harbour-bouwnr-6/,4 kamers,€ 1.773.026 v.o.n.,187 m²
Bold Sky Villa Park Avenue (Bouwnr. 4),https://funda.nl/koop/amsterdam/appartement-40066695-bold-sky-villa-park-avenue-bouwnr-4/,4 kamers,€ 1.982.745 v.o.n.,207 m²
Sky Villa Sunset Harbour XXL (Bouwnr. 56),https://funda.nl/koop/amsterdam/appartement-40128034-sky-villa-sunset-harbour-xxl-bouwnr-56/,8 kamers,€ 3.546.052 v.o.n.,374 m²
Bold Sky Villa Waterfront (Bouwnr. 3),https://funda.nl/koop/amsterdam/appartement-40066694-bold-sky-villa-waterfront-bouwnr-3/,5 kamers,€ 2.115.560 v.o.n.,212 m²
Bold Sky Villa Waterfront + Park Avenue XXL (Bouwnr. 34),https://funda.nl/koop/amsterdam/appartement-40066698-bold-sky-villa-waterfront-park-avenue-xxl-bouwnr-34/,8 kamers,€ 4.098.305 v.o.n.,419 m²
Zuidelijke Wandelweg 137,https://funda.nl/koop/amsterdam/appartement-40904385-zuidelijke-wandelweg-137/,4 kamers,€ 970.000 v.o.n.,143 m²
Zuidelijke Wandelweg 147,https://funda.nl/koop/amsterdam/appartement-40904386-zuidelijke-wandelweg-147/,4 kamers,€ 980.000 v.o.n.,143 m²
Gaasterlandstraat 266,https://funda.nl/koop/amsterdam/appartement-40904381-gaasterlandstraat-266/,4 kamers,€ 1.680.000 v.o.n.,204 m²
Gaasterlandstraat 268,https://funda.nl/koop/amsterdam/appartement-40904382-gaasterlandstraat-268/,4 kamers,€ 1.550.000 v.o.n.,200 m²
Gaasterlandstraat 224,https://funda.nl/koop/amsterdam/appartement-40904372-gaasterlandstraat-224/,4 kamers,€ 795.000 v.o.n.,118 m²
Gaasterlandstraat 234,https://funda.nl/koop/verkocht/amsterdam/appartement-40904383-gaasterlandstraat-234/,4 kamers,€ 800.000 v.o.n.,118 m²
Gaasterlandstraat 228,https://funda.nl/koop/amsterdam/appartement-40180912-gaasterlandstraat-228/,4 kamers,€ 985.000 v.o.n.,144 m²
Gaasterlandstraat 252,https://funda.nl/koop/amsterdam/appartement-40904388-gaasterlandstraat-252/,4 kamers,€ 955.000 v.o.n.,134 m²
Gaasterlandstraat 244,https://funda.nl/koop/verkocht/amsterdam/appartement-40904387-gaasterlandstraat-244/,4 kamers,€ 950.000 v.o.n.,134 m²
Zuidelijke Wandelweg 151,https://funda.nl/koop/verkocht/amsterdam/appartement-40904384-zuidelijke-wandelweg-151/,4 kamers,€ 815.000 v.o.n.,121 m²
Zuidelijke Wandelweg 139,https://funda.nl/koop/verkocht/amsterdam/appartement-40990943-zuidelijke-wandelweg-139/,2 kamers,€ 435.000 v.o.n.,63 m²
Zuidelijke Wandelweg 159,https://funda.nl/koop/verkocht/amsterdam/appartement-40982779-zuidelijke-wandelweg-159/,2 kamers,€ 445.000 v.o.n.,63 m²
Zuidelijke Wandelweg 169,https://funda.nl/koop/verkocht/amsterdam/appartement-40904389-zuidelijke-wandelweg-169/,4 kamers,€ 1.080.000 v.o.n.,140 m²
Gaasterlandstraat 232,https://funda.nl/koop/verkocht/amsterdam/appartement-40917732-gaasterlandstraat-232/,4 kamers,€ 699.000 v.o.n.,105 m²
Gaasterlandstraat 264,https://funda.nl/koop/verkocht/amsterdam/appartement-40904380-gaasterlandstraat-264/,4 kamers,€ 1.125.000 v.o.n.,143 m²
Crucuius 2.2 Sigma F2.05,https://funda.nl/koop/amsterdam/huis-40800866-crucuius-22-sigma-f205/,7 kamers,€ 1.225.000 v.o.n.,169 m²
Cruquius 2.2 Sigma F2.03,https://funda.nl/koop/amsterdam/huis-40800864-cruquius-22-sigma-f203/,7 kamers,€ 1.225.000 v.o.n.,169 m²
Cruquius 2.2 Sigma F2.04,https://funda.nl/koop/amsterdam/huis-40800865-cruquius-22-sigma-f204/,7 kamers,€ 1.225.000 v.o.n.,169 m²
Cruquius 2.2 Sigma F3.06,https://funda.nl/koop/amsterdam/huis-40800867-cruquius-22-sigma-f306/,7 kamers,€ 1.250.000 v.o.n.,169 m²
Cruquius 2.2 Sigma F1.01,https://funda.nl/koop/verkocht/amsterdam/huis-40800752-cruquius-22-sigma-f101/,7 kamers,€ 1.450.000 v.o.n.,169 m²
Cruquius 2.2 Sigma F2.02,https://funda.nl/koop/verkocht/amsterdam/huis-40800863-cruquius-22-sigma-f202/,7 kamers,€ 1.225.000 v.o.n.,169 m²
Cruquius 2.2 Sigma C2.02,https://funda.nl/koop/amsterdam/appartement-40800741-cruquius-22-sigma-c202/,3 kamers,€ 560.000 v.o.n.,93 m²
Cruquius 2.2 Sigma C2.10,https://funda.nl/koop/amsterdam/appartement-40800750-cruquius-22-sigma-c210/,3 kamers,€ 600.000 v.o.n.,93 m²
Cruquius 2.2 Sigma C1.01,https://funda.nl/koop/verkocht/amsterdam/appartement-40800740-cruquius-22-sigma-c101/,3 kamers,€ 635.000 v.o.n.,96 m²
Cruquius 2.2 Sigma C1.03,https://funda.nl/koop/verkocht/amsterdam/appartement-40800742-cruquius-22-sigma-c103/,3 kamers,€ 650.000 v.o.n.,96 m²
Cruquius 2.2 Sigma C1.05,https://funda.nl/koop/verkocht/amsterdam/appartement-40800754-cruquius-22-sigma-c105/,3 kamers,€ 665.000 v.o.n.,96 m²
Cruquius 2.2 Sigma C1.07,https://funda.nl/koop/verkocht/amsterdam/appartement-40800756-cruquius-22-sigma-c107/,3 kamers,€ 670.000 v.o.n.,96 m²
Cruquius 2.2 Sigma C1.09,https://funda.nl/koop/verkocht/amsterdam/appartement-40800759-cruquius-22-sigma-c109/,3 kamers,€ 675.000 v.o.n.,96 m²
Cruquius 2.2 Sigma C2.04,https://funda.nl/koop/verkocht/amsterdam/appartement-40800753-cruquius-22-sigma-c204/,3 kamers,€ 575.000 v.o.n.,93 m²
Cruquius 2.2 Sigma C2.06,https://funda.nl/koop/verkocht/amsterdam/appartement-40800755-cruquius-22-sigma-c206/,3 kamers,€ 580.000 v.o.n.,93 m²
Cruquius 2.2 Sigma C2.08,https://funda.nl/koop/verkocht/amsterdam/appartement-40800758-cruquius-22-sigma-c208/,3 kamers,€ 595.000 v.o.n.,93 m²
Cruquius 2.2 Sigma C2.12,https://funda.nl/koop/verkocht/amsterdam/appartement-40800751-cruquius-22-sigma-c212/,3 kamers,€ 620.000 v.o.n.,93 m²
Cruquiuswerf (Bouwnr. 171),https://funda.nl/koop/amsterdam/appartement-40899204-cruquiuswerf-bouwnr-171/,3 kamers,€ 615.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 173),https://funda.nl/koop/amsterdam/appartement-40899205-cruquiuswerf-bouwnr-173/,4 kamers,€ 690.000 v.o.n.,113 m²
Cruquiuswerf (Bouwnr. 228),https://funda.nl/koop/amsterdam/appartement-40899209-cruquiuswerf-bouwnr-228/,4 kamers,€ 640.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 231),https://funda.nl/koop/amsterdam/appartement-40899200-cruquiuswerf-bouwnr-231/,4 kamers,€ 640.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 234),https://funda.nl/koop/amsterdam/appartement-40899201-cruquiuswerf-bouwnr-234/,4 kamers,€ 640.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 240),https://funda.nl/koop/amsterdam/appartement-40899213-cruquiuswerf-bouwnr-240/,4 kamers,€ 645.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 67),https://funda.nl/koop/amsterdam/appartement-40899292-cruquiuswerf-bouwnr-67/,4 kamers,€ 620.000 v.o.n.,115 m²
Cruquiuswerf (Bouwnr. 193),https://funda.nl/koop/amsterdam/appartement-40899207-cruquiuswerf-bouwnr-193/,4 kamers,€ 710.000 v.o.n.,112 m²
Cruquiuswerf (Bouwnr. 196),https://funda.nl/koop/amsterdam/appartement-40899208-cruquiuswerf-bouwnr-196/,4 kamers,€ 720.000 v.o.n.,112 m²
Cruquiuswerf (Bouwnr. 237),https://funda.nl/koop/amsterdam/appartement-40899202-cruquiuswerf-bouwnr-237/,4 kamers,€ 645.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 69),https://funda.nl/koop/amsterdam/appartement-40899203-cruquiuswerf-bouwnr-69/,4 kamers,€ 630.000 v.o.n.,115 m²
Cruquiuswerf (Bouwnr. 190),https://funda.nl/koop/verkocht/amsterdam/appartement-40899206-cruquiuswerf-bouwnr-190/,4 kamers,€ 710.000 v.o.n.,112 m²
Cruquiuswerf (Bouwnr. 175),https://funda.nl/koop/amsterdam/appartement-40899326-cruquiuswerf-bouwnr-175/,4 kamers,€ 755.000 v.o.n.,123 m²
Cruquiuswerf (Bouwnr. 176),https://funda.nl/koop/amsterdam/appartement-40899327-cruquiuswerf-bouwnr-176/,4 kamers,€ 730.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 181),https://funda.nl/koop/amsterdam/appartement-40899329-cruquiuswerf-bouwnr-181/,4 kamers,€ 730.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 185),https://funda.nl/koop/amsterdam/appartement-40899320-cruquiuswerf-bouwnr-185/,4 kamers,€ 755.000 v.o.n.,123 m²
Cruquiuswerf (Bouwnr. 186),https://funda.nl/koop/amsterdam/appartement-40899321-cruquiuswerf-bouwnr-186/,4 kamers,€ 730.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 172),https://funda.nl/koop/amsterdam/appartement-40899325-cruquiuswerf-bouwnr-172/,4 kamers,€ 720.000 v.o.n.,120 m²
Cruquiuswerf (Bouwnr. 191),https://funda.nl/koop/amsterdam/appartement-40899322-cruquiuswerf-bouwnr-191/,4 kamers,€ 735.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 180),https://funda.nl/koop/verkocht/amsterdam/appartement-40899328-cruquiuswerf-bouwnr-180/,4 kamers,€ 755.000 v.o.n.,123 m²
Cruquiuswerf (Bouwnr. 194),https://funda.nl/koop/verkocht/amsterdam/appartement-40899333-cruquiuswerf-bouwnr-194/,4 kamers,€ 735.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 197),https://funda.nl/koop/verkocht/amsterdam/appartement-40899334-cruquiuswerf-bouwnr-197/,4 kamers,€ 745.000 v.o.n.,117 m²
Cruquiuswerf (Bouwnr. 192),https://funda.nl/koop/amsterdam/appartement-40899336-cruquiuswerf-bouwnr-192/,4 kamers,€ 815.000 v.o.n.,134 m²
Cruquiuswerf (Bouwnr. 195),https://funda.nl/koop/amsterdam/appartement-40899338-cruquiuswerf-bouwnr-195/,4 kamers,€ 825.000 v.o.n.,134 m²
Cruquiuswerf (Bouwnr. 230),https://funda.nl/koop/amsterdam/appartement-40899330-cruquiuswerf-bouwnr-230/,5 kamers,€ 790.000 v.o.n.,132 m²
Cruquiuswerf (Bouwnr. 233),https://funda.nl/koop/amsterdam/appartement-40899331-cruquiuswerf-bouwnr-233/,5 kamers,€ 795.000 v.o.n.,132 m²
Cruquiuswerf (Bouwnr. 189),https://funda.nl/koop/verkocht/amsterdam/appartement-40899335-cruquiuswerf-bouwnr-189/,4 kamers,€ 840.000 v.o.n.,134 m²
Cruquiuswerf (Bouwnr. 227),https://funda.nl/koop/verkocht/amsterdam/appartement-40899339-cruquiuswerf-bouwnr-227/,5 kamers,€ 790.000 v.o.n.,130 m²
Cruquiuswerf (Bouwnr. 236),https://funda.nl/koop/verkocht/amsterdam/appartement-40899332-cruquiuswerf-bouwnr-236/,5 kamers,€ 795.000 v.o.n.,130 m²
Cruquiuswerf (Bouwnr. 239),https://funda.nl/koop/verkocht/amsterdam/appartement-40899343-cruquiuswerf-bouwnr-239/,5 kamers,€ 800.000 v.o.n.,130 m²
Cruquiuswerf (Bouwnr. 241),https://funda.nl/koop/verkocht/amsterdam/appartement-40899344-cruquiuswerf-bouwnr-241/,5 kamers,€ 890.000 v.o.n.,137 m²
Cruquiuswerf (Bouwnr. 198),https://funda.nl/koop/amsterdam/appartement-40890470-cruquiuswerf-bouwnr-198/,4 kamers,€ 775.000 v.o.n.,141 m²
Cruquiuswerf (Bouwnr. 50),https://funda.nl/koop/amsterdam/appartement-40214162-cruquiuswerf-bouwnr-50/,4 kamers,€ 565.000 v.o.n.,107 m²
Cruquiuswerf (Bouwnr. 108),https://funda.nl/koop/amsterdam/appartement-40212531-cruquiuswerf-bouwnr-108/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 100),https://funda.nl/koop/verkocht/amsterdam/appartement-40899235-cruquiuswerf-bouwnr-100/,1 kamer,€ 198.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 101),https://funda.nl/koop/verkocht/amsterdam/appartement-40899236-cruquiuswerf-bouwnr-101/,1 kamer,€ 198.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 102),https://funda.nl/koop/verkocht/amsterdam/appartement-40899237-cruquiuswerf-bouwnr-102/,1 kamer,€ 198.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 105),https://funda.nl/koop/verkocht/amsterdam/appartement-40899238-cruquiuswerf-bouwnr-105/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 106),https://funda.nl/koop/verkocht/amsterdam/appartement-40899239-cruquiuswerf-bouwnr-106/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 107),https://funda.nl/koop/verkocht/amsterdam/appartement-40899230-cruquiuswerf-bouwnr-107/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 108),https://funda.nl/koop/verkocht/amsterdam/appartement-40899231-cruquiuswerf-bouwnr-108/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 108),https://funda.nl/koop/verkocht/amsterdam/appartement-40102838-cruquiuswerf-bouwnr-108/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 109),https://funda.nl/koop/verkocht/amsterdam/appartement-40899232-cruquiuswerf-bouwnr-109/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 109),https://funda.nl/koop/verkocht/amsterdam/appartement-40907850-cruquiuswerf-bouwnr-109/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 110),https://funda.nl/koop/verkocht/amsterdam/appartement-40899243-cruquiuswerf-bouwnr-110/,1 kamer,€ 200.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 113),https://funda.nl/koop/verkocht/amsterdam/appartement-40899244-cruquiuswerf-bouwnr-113/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 114),https://funda.nl/koop/verkocht/amsterdam/appartement-40899245-cruquiuswerf-bouwnr-114/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 115),https://funda.nl/koop/verkocht/amsterdam/appartement-40899246-cruquiuswerf-bouwnr-115/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 116),https://funda.nl/koop/verkocht/amsterdam/appartement-40899247-cruquiuswerf-bouwnr-116/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 117),https://funda.nl/koop/verkocht/amsterdam/appartement-40899248-cruquiuswerf-bouwnr-117/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 118),https://funda.nl/koop/verkocht/amsterdam/appartement-40899249-cruquiuswerf-bouwnr-118/,1 kamer,€ 205.000 v.o.n.,34 m²
Cruquiuswerf (Bouwnr. 123),https://funda.nl/koop/verkocht/amsterdam/appartement-40899240-cruquiuswerf-bouwnr-123/,1 kamer,€ 180.000 v.o.n.,29 m²
Cruquiuswerf (Bouwnr. 124),https://funda.nl/koop/verkocht/amsterdam/appartement-40899241-cruquiuswerf-bouwnr-124/,1 kamer,€ 210.000 v.o.n.,35 m²
Cruquiuswerf (Bouwnr. 127),https://funda.nl/koop/verkocht/amsterdam/appartement-40899242-cruquiuswerf-bouwnr-127/,1 kamer,€ 175.000 v.o.n.,28 m²
Cruquiuswerf (Bouwnr. 128),https://funda.nl/koop/verkocht/amsterdam/appartement-40899253-cruquiuswerf-bouwnr-128/,1 kamer,€ 180.000 v.o.n.,29 m²
Cruquiuswerf (Bouwnr. 129),https://funda.nl/koop/verkocht/amsterdam/appartement-40899254-cruquiuswerf-bouwnr-129/,1 kamer,€ 210.000 v.o.n.,35 m²
Cruquiuswerf (Bouwnr. 132),https://funda.nl/koop/verkocht/amsterdam/appartement-40899255-cruquiuswerf-bouwnr-132/,1 kamer,€ 175.000 v.o.n.,28 m²
Cruquiuswerf (Bouwnr. 133),https://funda.nl/koop/verkocht/amsterdam/appartement-40899256-cruquiuswerf-bouwnr-133/,1 kamer,€ 180.000 v.o.n.,29 m²
Cruquiuswerf (Bouwnr. 134),https://funda.nl/koop/verkocht/amsterdam/appartement-40899257-cruquiuswerf-bouwnr-134/,1 kamer,€ 210.000 v.o.n.,35 m²
